SAL_FROM,SAL_END,SAL_AMOUNT,EMP_ID
11/21/1999,11/20/2000,39370,83683
11/22/1998,11/21/1999,38220,83683
11/23/1997,11/21/1998,36400,83683
11/22/1996,11/22/1997,35340,83683
11/22/1995,11/21/1996,33660,83683
11/23/1994,11/22/1995,32060,83683
11/24/1993,11/22/1994,31130,83683
11/23/1992,11/23/1993,29650,83683
8/2/2013,  ,76360,83683
8/1/2012,8/1/2013,74140,83683
8/1/2011,7/31/2012,71980,83683
8/2/2010,8/1/2011,68550,83683
8/3/2009,8/1/2010,63470,83683
8/2/2008,8/2/2009,57700,83683
8/2/2007,8/1/2008,56020,83683
6/21/2013,  ,95550,83746
6/20/2012,6/20/2013,91000,83746
6/20/2011,6/19/2012,88350,83746
6/21/2010,6/20/2011,85780,83746
6/22/2009,6/20/2010,81700,83746
6/21/2008,6/21/2009,77810,83746
6/21/2007,6/20/2008,75540,83746
6/22/2006,6/21/2007,73340,83746
6/23/2005,6/21/2006,71200,83746
6/22/2004,6/22/2005,67810,83746
6/22/2003,6/21/2004,65830,83746
6/23/2002,6/22/2003,63910,83746
6/24/2001,6/22/2002,62050,83746
6/23/2000,6/23/2001,60240,83746
6/23/1999,6/22/2000,55780,83746
6/24/1998,6/23/1999,53120,83746
6/25/1997,6/23/1998,49190,83746
6/24/1996,6/24/1997,45550,83746
6/24/1995,6/23/1996,43380,83746
6/25/1994,6/24/1995,40170,83746
6/26/1993,6/24/1994,39000,83746
6/25/1992,6/25/1993,36110,83746
6/25/1991,6/24/1992,35060,83746
6/26/1990,6/25/1991,34040,83746
6/27/1989,6/25/1990,33050,83746
6/26/1988,6/26/1989,31480,83746
6/26/1987,6/25/1988,28620,83746
6/27/1986,6/26/1987,27790,83746
6/28/1985,6/26/1986,26470,83746
6/27/1984,6/27/1985,25700,83746
6/27/1983,6/26/1984,24480,83746
6/28/1982,6/27/1983,23310,83746
6/29/1981,6/27/1982,22200,83746
12/23/2013,  ,30800,84001
12/22/2012,12/22/2013,28000,84001
12/22/2011,12/21/2012,27180,84001
12/23/2010,12/22/2011,26390,84001
12/24/2009,12/22/2010,25620,84001
12/23/2008,12/23/2009,24870,84001
12/23/2007,12/22/2008,23690,84001
12/24/2006,12/23/2007,22560,84001
12/25/2005,12/23/2006,21900,84001
12/24/2004,12/24/2005,21260,84001
12/24/2003,12/23/2004,20640,84001
12/25/2002,12/24/2003,20040,84001
12/26/2001,12/24/2002,19460,84001
12/25/2000,12/25/2001,18890,84001
12/25/1999,12/24/2000,18340,84001
12/26/1998,12/25/1999,16670,84001
12/27/1997,12/25/1998,15880,84001
12/26/1996,12/26/1997,15420,84001
12/26/1995,12/25/1996,14970,84001
12/27/1994,12/26/1995,13860,84001
12/28/1993,12/26/1994,13460,84001
12/27/1992,12/27/1993,12820,84001
12/27/1991,12/26/1992,12450,84001
12/28/1990,12/27/1991,11530,84001
12/29/1989,12/27/1990,11190,84001
12/28/1988,12/28/1989,10860,84001
12/28/1987,12/27/1988,10540,84001
12/29/1986,12/28/1987,10230,84001
12/30/1985,12/28/1986,9740,84001
12/29/1984,12/29/1985,9460,84001
12/29/1983,12/28/1984,9010,84001
11/19/2013,  ,75150,83683
11/18/2012,11/18/2013,72960,83683
11/18/2011,11/17/2012,67560,83683
11/19/2010,11/18/2011,64340,83683
11/20/2009,11/18/2010,58490,83683
11/19/2008,11/19/2009,55700,83683
11/19/2007,11/18/2008,53050,83683
11/20/2006,11/19/2007,51500,83683
11/21/2005,11/19/2006,50000,83683
11/20/2004,11/20/2005,47620,83683
11/20/2003,11/19/2004,43290,83683
11/21/2002,11/20/2003,42030,83683
11/22/2001,11/20/2002,40810,83683
11/21/2000,11/21/2001,39620,83683
11/21/1999,11/20/2000,37730,83683
11/7/2013,  ,35750,84001
11/6/2012,11/6/2013,34710,84001
11/6/2011,11/5/2012,33060,84001
11/7/2010,11/6/2011,31490,84001
11/8/2009,11/6/2010,29990,84001
11/7/2008,11/7/2009,27770,84001
11/7/2007,11/6/2008,26960,84001
11/8/2006,11/7/2007,26170,84001
11/9/2005,11/7/2006,25410,84001
11/8/2004,11/8/2005,24670,84001
11/8/2003,11/7/2004,23950,84001
8/3/2013,  ,63040,83759
8/2/2012,8/2/2013,60040,83759
8/2/2011,8/1/2012,58290,83759
8/3/2010,8/2/2011,56590,83759
8/4/2009,8/2/2010,54940,83759
8/3/2008,8/3/2009,53340,83759
8/3/2007,8/2/2008,51790,83759
8/4/2006,8/3/2007,50280,83759
8/5/2005,8/3/2006,47890,83759
8/4/2004,8/4/2005,46500,83759
8/4/2003,8/3/2004,45150,83759
8/5/2002,8/4/2003,43830,83759
8/6/2001,8/4/2002,41740,83759
8/5/2000,8/5/2001,39750,83759
8/5/1999,8/4/2000,38590,83759
8/6/1998,8/5/1999,36750,83759
8/7/1997,8/5/1998,35000,83759
8/6/1996,8/6/1997,33330,83759
8/6/1995,8/5/1996,32360,83759
8/7/1994,8/6/1995,30820,83759
8/8/1993,8/6/1994,29350,83759
8/7/1992,8/7/1993,27950,83759
8/7/1991,8/6/1992,27140,83759
8/8/1990,8/7/1991,26350,83759
8/9/1989,8/7/1990,25580,83759
8/8/1988,8/8/1989,24830,83759
8/8/1987,8/7/1988,23650,83759
8/9/1986,8/8/1987,22960,83759
8/10/1985,8/8/1986,22290,83759
8/9/1984,8/9/1985,21640,83759
8/9/1983,8/8/1984,20040,83759
8/10/1982,8/9/1983,19460,83759
8/11/1981,8/9/1982,18020,83759
1/12/2014,  ,107000,83509
1/11/2013,1/11/2014,103880,83509
1/11/2012,1/10/2013,100850,83509
1/12/2011,1/11/2012,97910,83509
1/13/2010,1/11/2011,93250,83509
1/12/2009,1/12/2010,88810,83509
1/12/2008,1/11/2009,80740,83509
1/13/2007,1/12/2008,78390,83509
1/14/2006,1/12/2007,74660,83509
1/13/2005,1/13/2006,72490,83509
1/13/2004,1/12/2005,65900,83509
1/14/2003,1/13/2004,63980,83509
1/15/2002,1/13/2003,62120,83509
1/14/2001,1/14/2002,60310,83509
1/14/2000,1/13/2001,57440,83509
1/15/1999,1/14/2000,55770,83509
1/16/1998,1/14/1999,54150,83509
1/15/1997,1/15/1998,52570,83509
7/4/2013,  ,42000,84042
7/3/2012,7/3/2013,40780,84042
7/3/2011,7/2/2012,38840,84042
7/4/2010,7/3/2011,37710,84042
7/5/2009,7/3/2010,35910,84042
7/4/2008,7/4/2009,34200,84042
7/4/2007,7/3/2008,32570,84042
11/4/2013,  ,42840,84001
11/3/2012,11/3/2013,41590,84001
11/3/2011,11/2/2012,38510,84001
11/4/2010,11/3/2011,37390,84001
11/5/2009,11/3/2010,36300,84001
11/4/2008,11/4/2009,35240,84001
12/17/2012,12/17/2013,29760,83759
12/17/2011,12/16/2012,28890,83759
12/18/2010,12/17/2011,28050,83759
12/19/2009,12/17/2010,26710,83759
12/18/2008,12/18/2009,25440,83759
12/18/2007,12/17/2008,23560,83759
12/19/2006,12/18/2007,22870,83759
12/20/2005,12/18/2006,22200,83759
12/19/2004,12/19/2005,21140,83759
12/19/2003,12/18/2004,20520,83759
12/20/2002,12/19/2003,19920,83759
12/21/2001,12/19/2002,18970,83759
12/20/2000,12/20/2001,18070,83759
12/20/1999,12/19/2000,17540,83759
12/21/1998,12/20/1999,17030,83759
12/22/1997,12/20/1998,16220,83759
12/21/1996,12/21/1997,15450,83759
12/21/1995,12/20/1996,14310,83759
12/22/1994,12/21/1995,13890,83759
12/23/1993,12/21/1994,13490,83759
12/22/1992,12/22/1993,12850,83759
12/22/1991,12/21/1992,12240,83759
12/23/1990,12/22/1991,11880,83759
12/18/2013,  ,31250,83759
12/24/1989,12/22/1990,11530,83759
12/23/1988,12/23/1989,11190,83759
12/23/1987,12/22/1988,10660,83759
12/24/1986,12/23/1987,10350,83759
12/25/1985,12/23/1986,10050,83759
12/24/1984,12/24/1985,9310,83759
12/24/1983,12/23/1984,9040,83759
12/25/1982,12/24/1983,8610,83759
12/26/1981,12/24/1982,8360,83759
12/25/1980,12/25/1981,8120,83759
12/25/1979,12/24/1980,7730,83759
12/26/1978,12/25/1979,7160,83759
8/11/2013,  ,51300,83683
8/10/2012,8/10/2013,46640,83683
8/10/2011,8/9/2012,44420,83683
8/11/2010,8/10/2011,41130,83683
8/12/2009,8/10/2010,39930,83683
8/11/2008,8/11/2009,38770,83683
8/11/2007,8/10/2008,37640,83683
8/12/2006,8/11/2007,35850,83683
8/13/2005,8/11/2006,34140,83683
8/12/2004,8/12/2005,31610,83683
8/12/2003,8/11/2004,30690,83683
8/13/2002,8/12/2003,29800,83683
8/14/2001,8/12/2002,28380,83683
8/13/2000,8/13/2001,27550,83683
8/13/1999,8/12/2000,26750,83683
8/14/1998,8/13/1999,25970,83683
8/15/1997,8/13/1998,24730,83683
8/14/1996,8/14/1997,24010,83683
8/14/1995,8/13/1996,22230,83683
8/15/1994,8/14/1995,21170,83683
8/16/1993,8/14/1994,20550,83683
8/15/1992,8/15/1993,19950,83683
8/15/1991,8/14/1992,19370,83683
8/16/1990,8/15/1991,18450,83683
8/17/1989,8/15/1990,17570,83683
8/16/1988,8/16/1989,16730,83683
8/16/1987,8/15/1988,15930,83683
8/17/1986,8/16/1987,15170,83683
5/4/2012,5/4/2013,34000,84052
5/4/2011,5/3/2012,32380,84052
5/5/2013,  ,35700,84052
11/20/2013,  ,56120,83683
11/19/2012,11/19/2013,54490,83683
11/19/2011,11/18/2012,51900,83683
11/20/2010,11/19/2011,50390,83683
11/21/2009,11/19/2010,47990,83683
11/20/2008,11/20/2009,44440,83683
5/9/2013,  ,56760,83746
5/8/2012,5/8/2013,54060,83746
5/8/2011,5/7/2012,51490,83746
5/9/2010,5/8/2011,49040,83746
5/10/2009,5/8/2010,47610,83746
5/9/2008,5/9/2009,46220,83746
5/9/2007,5/8/2008,44020,83746
5/10/2006,5/9/2007,42740,83746
5/11/2005,5/9/2006,38850,83746
5/10/2004,5/10/2005,35970,83746
5/10/2003,5/9/2004,34920,83746
5/11/2002,5/10/2003,33260,83746
3/3/2013,  ,72000,83746
3/2/2012,3/2/2013,68570,83746
3/2/2011,3/1/2012,65300,83746
3/3/2010,3/2/2011,63400,83746
3/4/2009,3/2/2010,57640,83746
3/3/2008,3/3/2009,54900,83746
3/3/2007,3/2/2008,53300,83746
3/4/2006,3/3/2007,51750,83746
3/5/2005,3/3/2006,50240,83746
3/4/2004,3/4/2005,48780,83746
3/4/2003,3/3/2004,46460,83746
3/5/2002,3/4/2003,44250,83746
3/6/2001,3/4/2002,40230,83746
3/5/2000,3/5/2001,38310,83746
3/5/1999,3/4/2000,36490,83746
3/6/1998,3/5/1999,35430,83746
3/7/1997,3/5/1998,34400,83746
3/6/1996,3/6/1997,33400,83746
3/6/1995,3/5/1996,32430,83746
3/7/1994,3/6/1995,30890,83746
3/8/1993,3/6/1994,29420,83746
3/7/1992,3/7/1993,28560,83746
3/7/1991,3/6/1992,25960,83746
3/8/1990,3/7/1991,24720,83746
3/9/1989,3/7/1990,24000,83746
8/20/2013,  ,103000,83509
8/19/2012,8/19/2013,95370,83509
8/19/2011,8/18/2012,92590,83509
8/20/2010,8/19/2011,88180,83509
8/21/2009,8/19/2010,81650,83509
8/20/2008,8/20/2009,79270,83509
8/20/2007,8/19/2008,75500,83509
8/21/2006,8/20/2007,73300,83509
8/22/2005,8/20/2006,69810,83509
8/21/2004,8/21/2005,66490,83509
8/21/2003,8/20/2004,64550,83509
8/22/2002,8/21/2003,62670,83509
8/23/2001,8/21/2002,59690,83509
8/22/2000,8/22/2001,57950,83509
8/22/1999,8/21/2000,56260,83509
8/23/1998,8/22/1999,54620,83509
8/24/1997,8/22/1998,53030,83509
4/12/2013,  ,25750,83759
4/11/2012,4/11/2013,25000,83759
4/11/2011,4/10/2012,22730,83759
4/12/2010,4/11/2011,21650,83759
4/13/2009,4/11/2010,20620,83759
4/12/2008,4/12/2009,18750,83759
2/7/2013,  ,64000,84042
2/7/2012,2/6/2013,62140,84042
2/8/2011,2/7/2012,59180,84042
2/9/2010,2/7/2011,57460,84042
2/8/2009,2/8/2010,55790,84042
2/8/2008,2/7/2009,51660,84042
2/9/2007,2/8/2008,50160,84042
2/10/2006,2/8/2007,48700,84042
2/9/2005,2/9/2006,46380,84042
2/10/2012,2/9/2013,39520,83759
2/11/2011,2/10/2012,38370,83759
2/12/2010,2/10/2011,37250,83759
2/11/2009,2/11/2010,36170,83759
2/11/2008,2/10/2009,32880,83759
2/12/2007,2/11/2008,30440,83759
2/13/2006,2/11/2007,28990,83759
2/12/2005,2/12/2006,27610,83759
2/12/2004,2/11/2005,26300,83759
2/13/2003,2/12/2004,25050,83759
2/14/2002,2/12/2003,24320,83759
2/13/2001,2/13/2002,23610,83759
2/13/2000,2/12/2001,21860,83759
2/14/1999,2/13/2000,21220,83759
2/15/1998,2/13/1999,20600,83759
2/14/1997,2/14/1998,19620,83759
2/14/1996,2/13/1997,19050,83759
2/15/1995,2/14/1996,17640,83759
2/16/1994,2/14/1995,16800,83759
2/15/1993,2/15/1994,15560,83759
2/15/1992,2/14/1993,14820,83759
2/16/1991,2/15/1992,14390,83759
2/17/1990,2/15/1991,13970,83759
2/10/2013,  ,41500,83759
10/11/2013,  ,37500,84042
10/10/2012,10/10/2013,35710,84042
10/10/2011,10/9/2012,34010,84042
10/11/2010,10/10/2011,33020,84042
10/12/2009,10/10/2010,32060,84042
10/11/2008,10/11/2009,31130,84042
10/11/2007,10/10/2008,30220,84042
10/12/2006,10/11/2007,28780,84042
10/13/2005,10/11/2006,26650,84042
10/12/2004,10/12/2005,25870,84042
10/12/2003,10/11/2004,24640,84042
10/13/2002,10/12/2003,23470,84042
10/14/2001,10/12/2002,22790,84042
10/13/2000,10/13/2001,21700,84042
10/13/1999,10/12/2000,20670,84042
10/14/1998,10/13/1999,20070,84042
10/15/1997,10/13/1998,19490,84042
10/14/1996,10/14/1997,18560,84042
10/14/1995,10/13/1996,18020,84042
10/15/1994,10/14/1995,17160,84042
10/16/1993,10/14/1994,16660,84042
12/1/2013,  ,101000,83509
11/30/2012,11/30/2013,98060,83509
11/30/2011,11/29/2012,90800,83509
12/1/2010,11/30/2011,88160,83509
12/2/2009,11/30/2010,85590,83509
12/1/2008,12/1/2009,81510,83509
12/1/2007,11/30/2008,79140,83509
12/2/2006,12/1/2007,76830,83509
12/3/2005,12/1/2006,74590,83509
12/2/2004,12/2/2005,69060,83509
12/2/2003,12/1/2004,65770,83509
12/3/2002,12/2/2003,63850,83509
12/4/2001,12/2/2002,59120,83509
12/3/2000,12/3/2001,53750,83509
12/3/1999,12/2/2000,51190,83509
12/4/1998,12/3/1999,48750,83509
12/5/1997,12/3/1998,44320,83509
5/30/2013,  ,44250,84001
5/29/2012,5/29/2013,42960,84001
5/29/2011,5/28/2012,41710,84001
5/30/2010,5/29/2011,40500,84001
5/31/2009,5/29/2010,38570,84001
5/30/2008,5/30/2009,36730,84001
5/30/2007,5/29/2008,34980,84001
5/31/2006,5/30/2007,33960,84001
6/1/2005,5/30/2006,32970,84001
5/31/2004,5/31/2005,32010,84001
5/31/2003,5/30/2004,29100,84001
6/1/2002,5/31/2003,27710,84001
6/2/2001,5/31/2002,26390,84001
6/1/2000,6/1/2001,25620,84001
6/1/1999,5/31/2000,24870,84001
6/2/1998,6/1/1999,23030,84001
3/14/2013,  ,41500,84042
3/13/2012,3/13/2013,40290,84042
1/24/2013,1/24/2014,53530,83683
1/24/2012,1/23/2013,50980,83683
1/25/2011,1/24/2012,49500,83683
1/26/2010,1/24/2011,48060,83683
1/25/2009,1/25/2010,45770,83683
1/25/2008,1/24/2009,42380,83683
1/26/2007,1/25/2008,39240,83683
1/27/2006,1/25/2007,37370,83683
1/26/2005,1/26/2006,35590,83683
1/26/2004,1/25/2005,33900,83683
1/27/2003,1/26/2004,32290,83683
1/28/2002,1/26/2003,31350,83683
1/27/2001,1/27/2002,30440,83683
1/27/2000,1/26/2001,29550,83683
1/28/1999,1/27/2000,28690,83683
1/29/1998,1/27/1999,27850,83683
1/28/1997,1/28/1998,25790,83683
1/28/1996,1/27/1997,24560,83683
1/29/1995,1/28/1996,23840,83683
1/30/1994,1/28/1995,23150,83683
1/29/1993,1/29/1994,22050,83683
1/29/1992,1/28/1993,21000,83683
1/30/1991,1/29/1992,20000,83683
1/31/1990,1/29/1991,19050,83683
1/30/1989,1/30/1990,18500,83683
1/30/1988,1/29/1989,17960,83683
1/31/1987,1/30/1988,17440,83683
2/1/1986,1/30/1987,16930,83683
1/25/2014,  ,58880,83683
11/28/2013,  ,72680,83683
11/27/2012,11/27/2013,70560,83683
11/27/2011,11/26/2012,65330,83683
11/28/2010,11/27/2011,63430,83683
11/29/2009,11/27/2010,61580,83683
11/28/2008,11/28/2009,58650,83683
11/28/2007,11/27/2008,56940,83683
11/29/2006,11/28/2007,54230,83683
11/30/2005,11/28/2006,52650,83683
11/29/2004,11/29/2005,48750,83683
11/29/2003,11/28/2004,47330,83683
11/30/2002,11/29/2003,43820,83683
12/1/2001,11/29/2002,42540,83683
11/30/2000,11/30/2001,40510,83683
8/30/2013,  ,82800,83683
8/29/2012,8/29/2013,78860,83683
8/29/2011,8/28/2012,76560,83683
8/30/2010,8/29/2011,74330,83683
8/31/2009,8/29/2010,70790,83683
8/30/2008,8/30/2009,68730,83683
8/30/2007,8/29/2008,66730,83683
8/31/2006,8/30/2007,61790,83683
9/1/2005,8/30/2006,59990,83683
8/31/2004,8/31/2005,58240,83683
8/31/2003,8/30/2004,56540,83683
9/1/2002,8/31/2003,53850,83683
9/2/2001,8/31/2002,52280,83683
9/1/2000,9/1/2001,48410,83683
9/1/1999,8/31/2000,44010,83683
9/2/1998,9/1/1999,41910,83683
9/3/1997,9/1/1998,40690,83683
9/2/1996,9/2/1997,38750,83683
9/2/1995,9/1/1996,37620,83683
9/3/1994,9/2/1995,35830,83683
9/4/1993,9/2/1994,33180,83683
9/3/1992,9/3/1993,31600,83683
9/3/1991,9/2/1992,30680,83683
9/4/1990,9/3/1991,29220,83683
9/5/1989,9/3/1990,28370,83683
9/4/1988,9/4/1989,27020,83683
11/17/2012,11/17/2013,36670,84042
11/17/2011,11/16/2012,34920,84042
11/18/2013,  ,38500,84042
9/28/2012,9/28/2013,33010,84042
9/28/2011,9/27/2012,32050,84042
9/29/2010,9/28/2011,30520,84042
9/30/2009,9/28/2010,29070,84042
9/29/2008,9/29/2009,27690,84042
9/29/2007,9/28/2008,26370,84042
9/30/2006,9/29/2007,25600,84042
10/1/2005,9/29/2006,24850,84042
9/30/2004,9/30/2005,24130,84042
9/30/2003,9/29/2004,23430,84042
10/1/2002,9/30/2003,22750,84042
10/2/2001,9/30/2002,22090,84042
10/1/2000,10/1/2001,21450,84042
10/1/1999,9/30/2000,20830,84042
10/2/1998,10/1/1999,20220,84042
10/3/1997,10/1/1998,19630,84042
10/2/1996,10/2/1997,19060,84042
10/2/1995,10/1/1996,18500,84042
10/3/1994,10/2/1995,17620,84042
10/4/1993,10/2/1994,17110,84042
10/3/1992,10/3/1993,16610,84042
10/3/1991,10/2/1992,15820,84042
10/4/1990,10/3/1991,15360,84042
10/5/1989,10/3/1990,14910,84042
10/4/1988,10/4/1989,14480,84042
10/4/1987,10/3/1988,14060,84042
10/5/1986,10/4/1987,13390,84042
10/6/1985,10/4/1986,13000,84042
10/5/1984,10/5/1985,12620,84042
10/5/1983,10/4/1984,12250,84042
10/6/1982,10/5/1983,11670,84042
10/7/1981,10/5/1982,11330,84042
10/6/1980,10/6/1981,10790,84042
10/6/1979,10/5/1980,9810,84042
10/7/1978,10/6/1979,9340,84042
9/29/2013,  ,34000,84042
9/13/2013,  ,95000,83509
9/12/2012,9/12/2013,92230,83509
9/12/2011,9/11/2012,89540,83509
9/13/2010,9/12/2011,86930,83509
9/14/2009,9/12/2010,82790,83509
9/13/2008,9/13/2009,80380,83509
9/13/2007,9/12/2008,74430,83509
9/14/2006,9/13/2007,72260,83509
9/15/2005,9/13/2006,68820,83509
9/14/2004,9/14/2005,65540,83509
9/14/2003,9/13/2004,62420,83509
9/15/2002,9/14/2003,60600,83509
9/16/2001,9/14/2002,55090,83509
9/15/2000,9/15/2001,52470,83509
9/15/1999,9/14/2000,49970,83509
9/16/1998,9/15/1999,47590,83509
10/22/2013,  ,46350,83683
6/10/2013,  ,56750,83746
6/9/2012,6/9/2013,52550,83746
6/9/2011,6/8/2012,51020,83746
6/10/2010,6/9/2011,48590,83746
6/11/2009,6/9/2010,47170,83746
6/10/2008,6/10/2009,45800,83746
6/10/2007,6/9/2008,41640,83746
10/25/2012,10/25/2013,27620,84052
10/25/2011,10/24/2012,26820,84052
10/26/2010,10/25/2011,26040,84052
10/27/2009,10/25/2010,25280,84052
10/26/2008,10/26/2009,24540,84052
10/26/2007,10/25/2008,23370,84052
10/27/2006,10/26/2007,22690,84052
10/28/2005,10/26/2006,22030,84052
10/27/2004,10/27/2005,21390,84052
10/27/2003,10/26/2004,20370,84052
10/28/2002,10/27/2003,19780,84052
10/29/2001,10/27/2002,18310,84052
10/28/2000,10/28/2001,16650,84052
10/28/1999,10/27/2000,16170,84052
10/29/1998,10/28/1999,15400,84052
10/30/1997,10/28/1998,14950,84052
10/29/1996,10/29/1997,14240,84052
10/26/2013,  ,29000,84052
8/25/2012,8/25/2013,81920,83683
8/25/2011,8/24/2012,79530,83683
8/26/2010,8/25/2011,77210,83683
8/27/2009,8/25/2010,70190,83683
8/26/2008,8/26/2009,68150,83683
8/26/2007,8/25/2008,66170,83683
8/27/2006,8/26/2007,64240,83683
8/28/2005,8/26/2006,59480,83683
8/27/2004,8/27/2005,57750,83683
8/27/2003,8/26/2004,52500,83683
8/28/2002,8/27/2003,48610,83683
8/29/2001,8/27/2002,46300,83683
8/28/2000,8/28/2001,42870,83683
8/28/1999,8/27/2000,41620,83683
8/29/1998,8/28/1999,39640,83683
8/30/1997,8/28/1998,38490,83683
8/29/1996,8/29/1997,34990,83683
8/29/1995,8/28/1996,33320,83683
8/30/1994,8/29/1995,32350,83683
8/31/1993,8/29/1994,30810,83683
8/30/1992,8/30/1993,29340,83683
8/30/1991,8/29/1992,27940,83683
8/31/1990,8/30/1991,26610,83683
9/1/1989,8/30/1990,24640,83683
8/31/1988,8/31/1989,23470,83683
8/31/1987,8/30/1988,21730,83683
9/1/1986,8/31/1987,21100,83683
9/2/1985,8/31/1986,20490,83683
9/1/1984,9/1/1985,19890,83683
9/1/1983,8/31/1984,19310,83683
9/2/1982,9/1/1983,17880,83683
8/26/2013,  ,86020,83683
2/17/2013,  ,72900,83683
2/17/2012,2/16/2013,70780,83683
2/18/2011,2/17/2012,67410,83683
2/19/2010,2/17/2011,65450,83683
2/18/2009,2/18/2010,62330,83683
2/18/2008,2/17/2009,59360,83683
2/19/2007,2/18/2008,57630,83683
2/20/2006,2/18/2007,55950,83683
2/19/2005,2/19/2006,54320,83683
2/19/2004,2/18/2005,52740,83683
2/20/2003,2/19/2004,51200,83683
2/21/2002,2/19/2003,49710,83683
2/20/2001,2/20/2002,48260,83683
2/20/2000,2/19/2001,46850,83683
2/21/1999,2/20/2000,44620,83683
2/22/1998,2/20/1999,43320,83683
2/21/1997,2/21/1998,42060,83683
2/21/1996,2/20/1997,40830,83683
2/22/1995,2/21/1996,38890,83683
2/23/1994,2/21/1995,37760,83683
2/22/1993,2/22/1994,35960,83683
2/22/1992,2/21/1993,34250,83683
2/23/1991,2/22/1992,33250,83683
2/24/1990,2/22/1991,31670,83683
2/23/1989,2/23/1990,30160,83683
2/23/1988,2/22/1989,28720,83683
2/24/1987,2/23/1988,27350,83683
2/25/1986,2/23/1987,25320,83683
2/24/1985,2/24/1986,24580,83683
2/10/2013,  ,52650,83746
2/10/2012,2/9/2013,51120,83746
2/11/2011,2/10/2012,47330,83746
2/12/2010,2/10/2011,45950,83746
2/11/2009,2/11/2010,44610,83746
2/11/2008,2/10/2009,43310,83746
2/12/2007,2/11/2008,42050,83746
2/13/2006,2/11/2007,40050,83746
2/12/2005,2/12/2006,38140,83746
2/12/2004,2/11/2005,36320,83746
2/13/2003,2/12/2004,34590,83746
12/11/2013,  ,93000,83509
12/10/2012,12/10/2013,90290,83509
12/10/2011,12/9/2012,87660,83509
12/11/2010,12/10/2011,85110,83509
12/12/2009,12/10/2010,82630,83509
12/11/2008,12/11/2009,80220,83509
12/11/2007,12/10/2008,77880,83509
12/12/2006,12/11/2007,74170,83509
12/13/2005,12/11/2006,72010,83509
12/12/2004,12/12/2005,68580,83509
12/12/2003,12/11/2004,65310,83509
12/13/2002,12/12/2003,62200,83509
12/14/2001,12/12/2002,59240,83509
12/13/2000,12/13/2001,57510,83509
12/13/1999,12/12/2000,55830,83509
12/14/1998,12/13/1999,53170,83509
7/23/2013,  ,46350,83683
7/22/2012,7/22/2013,45000,83683
7/22/2011,7/21/2012,42860,83683
7/23/2010,7/22/2011,41610,83683
7/24/2009,7/22/2010,37830,83683
7/23/2008,7/23/2009,36730,83683
7/23/2007,7/22/2008,35660,83683
7/24/2006,7/23/2007,33960,83683
7/25/2005,7/23/2006,31440,83683
7/24/2004,7/24/2005,30520,83683
7/24/2003,7/23/2004,29070,83683
7/25/2002,7/24/2003,28220,83683
7/26/2001,7/24/2002,27400,83683
7/25/2000,7/25/2001,25370,83683
7/25/1999,7/24/2000,24160,83683
7/26/1998,7/25/1999,23460,83683
7/27/1997,7/25/1998,22340,83683
7/26/1996,7/26/1997,21280,83683
7/26/1995,7/25/1996,20660,83683
7/27/1994,7/26/1995,19680,83683
7/28/1993,7/26/1994,19110,83683
7/27/1992,7/27/1993,17370,83683
7/27/1991,7/26/1992,16860,83683
7/28/1990,7/27/1991,16370,83683
7/29/1989,7/27/1990,15590,83683
7/28/1988,7/28/1989,14850,83683
7/28/1987,7/27/1988,14420,83683
7/29/1986,7/28/1987,14000,83683
7/30/1985,7/28/1986,13590,83683
7/29/1984,7/29/1985,12580,83683
6/27/2013,  ,69920,83683
6/26/2012,6/26/2013,66590,83683
6/26/2011,6/25/2012,64650,83683
